NCBI_GeneID_pig	NCBI_GeneID_human	Ensembl_GeneID_pig	Ensembl_GeneID_human	geneName_pig	geneName_human
100512254	7342	ENSSSCG00000011235	ENSG00000153560	UBP1	UBP1
	10927	ENSSSCG00000004170	ENSG00000106723		SPIN1
100515573	11011	ENSSSCG00000017301	ENSG00000146872	TLK2	TLK2
100514277	134285	ENSSSCG00000014066	ENSG00000157111	TMEM171	TMEM171
110261085	55966	ENSSSCG00000031344	ENSG00000196581	AJAP1	AJAP1
100520727	51608	ENSSSCG00000040103	ENSG00000239857		GET4
397576	348	ENSSSCG00000003088	ENSG00000130203	APOE	APOE
		ENSSSCG00000033122			
		ENSSSCG00000050962			
		ENSSSCG00000036451			
		ENSSSCG00000050741			
		ENSSSCG00000042482			
	54596	ENSSSCG00000036134	ENSG00000240563		L1TD1
	161145	ENSSSCG00000023791	ENSG00000198133		TMEM229B
		ENSSSCG00000046532			
100521595	134701	ENSSSCG00000004451	ENSG00000203877	RIPPLY2	RIPPLY2
444993	7294	ENSSSCG00000008819	ENSG00000074966	TXK	TXK
100515668	656	ENSSSCG00000032082	ENSG00000116985		BMP8B
100512013	230	ENSSSCG00000017759	ENSG00000109107	ALDOC	ALDOC
654408	1774	ENSSSCG00000037032	ENSG00000013563	DNASE1L1	DNASE1L1
110261607	390445	ENSSSCG00000032876	ENSG00000169327	OR5AU1	OR5AU1
100157413	23328	ENSSSCG00000033175	ENSG00000111961	SASH1	SASH1
100518028	29068	ENSSSCG00000015247	ENSG00000196323	ZBTB44	ZBTB44
404277	7006	ENSSSCG00000008820	ENSG00000135605	TEC	TEC
100513386	154865	ENSSSCG00000016608	ENSG00000164675	IQUB	IQUB
102164658	81610	ENSSSCG00000007351	ENSG00000101447	FAM83D	FAM83D
100145892	65989	ENSSSCG00000001682	ENSG00000171462	DLK2	DLK2
397453	11033	ENSSSCG00000007547	ENSG00000105963	ADAP1	ADAP1
102162942	150365	ENSSSCG00000034405	ENSG00000167077	MEI1	MEI1
		ENSSSCG00000044413			
100522002	5199	ENSSSCG00000012278	ENSG00000126759	CFP	CFP
100523387	23001	ENSSSCG00000009230	ENSG00000163625	WDFY3	WDFY3
100521765	83856	ENSSSCG00000005426	ENSG00000106701	FSD1L	FSD1L
100157312	10645	ENSSSCG00000009815	ENSG00000110931	CAMKK2	CAMKK2
100512247	219873	ENSSSCG00000015162	ENSG00000196248	OR10S1	OR10S1
100158059	7373	ENSSSCG00000005997	ENSG00000187955	COL14A1	COL14A1
		ENSSSCG00000003666			
	55205	ENSSSCG00000034704	ENSG00000074657	ZNF532	ZNF532
	57475	ENSSSCG00000002292	ENSG00000054690	PLEKHH1	PLEKHH1
100514450	134288	ENSSSCG00000014067	ENSG00000164325	TMEM174	TMEM174
100511829	27042	ENSSSCG00000015611	ENSG00000117597	UTP25	UTP25
100624067	1327	ENSSSCG00000029034	ENSG00000131143	COX4I1	COX4I1
110257854	6901	ENSSSCG00000039655	ENSG00000102125	TAFAZZIN	TAFAZZIN
100511243	219958	ENSSSCG00000041067	ENSG00000197887		OR1S2
	54596	ENSSSCG00000044995	ENSG00000240563		L1TD1
100511688	114800	ENSSSCG00000008396	ENSG00000055813	CCDC85A	CCDC85A
100517457	79709	ENSSSCG00000013883	ENSG00000130309	COLGALT1	COLGALT1
		ENSSSCG00000012668			
	10450	ENSSSCG00000029705	ENSG00000084072		PPIE
		ENSSSCG00000051776			
110262293	79490	ENSSSCG00000038942	ENSG00000198674	OR10G6	OR10G6
		ENSSSCG00000043198			
397662	891	ENSSSCG00000029326	ENSG00000134057	CCNB1	CCNB1
100518855	11095	ENSSSCG00000015249	ENSG00000134917	ADAMTS8	ADAMTS8
100151845	5283	ENSSSCG00000039351	ENSG00000100564	PIGH	PIGH
100518267	219870	ENSSSCG00000045958	ENSG00000236981		OR10G9
100381252		ENSSSCG00000003086	ENSG00000224916		APOC4-APOC2
100738284	162540	ENSSSCG00000017314	ENSG00000185294	SPPL2C	SPPL2C
100153794	90550	ENSSSCG00000010290	ENSG00000156026	MCU	MCU
100515840	8761	ENSSSCG00000003660	ENSG00000090621	PABPC4	PABPC4
100623901	221154	ENSSSCG00000024667	ENSG00000165487	MICU2	MICU2
		ENSSSCG00000040949			
397240	7286	ENSSSCG00000006620	ENSG00000143367	TUFT1	TUFT1
100155893	384	ENSSSCG00000002294	ENSG00000081181	ARG2	ARG2
		ENSSSCG00000042473			
		ENSSSCG00000000057			
100625180	10394	ENSSSCG00000027553	ENSG00000156575		PRG3
100515700	347454	ENSSSCG00000012618	ENSG00000187808	SOWAHD	SOWAHD
100736996	93643	ENSSSCG00000001688	ENSG00000137221	TJAP1	TJAP1
100519161	57606	ENSSSCG00000008821	ENSG00000109171	SLAIN2	SLAIN2
100510896	124402	ENSSSCG00000023603	ENSG00000153443	UBALD1	UBALD1
	261734	ENSSSCG00000029843	ENSG00000131697	NPHP4	NPHP4
100522861	90639	ENSSSCG00000038964	ENSG00000240230	COX19	COX19
100514824	689	ENSSSCG00000014071	ENSG00000145741	BTF3	BTF3
100154906	60625	ENSSSCG00000007352	ENSG00000101452	DHX35	DHX35
100512051	51290	ENSSSCG00000000536	ENSG00000087502	ERGIC2	ERGIC2
397521	3664	ENSSSCG00000015612	ENSG00000117595	IRF6	IRF6
102159115	537	ENSSSCG00000037310	ENSG00000071553	ATP6AP1	ATP6AP1
100737206	10328	ENSSSCG00000045808	ENSG00000131148		EMC8
	400720	ENSSSCG00000038250	ENSG00000197128	ZNF772	ZNF772
	54596	ENSSSCG00000048514	ENSG00000240563		L1TD1
100736772	64946	ENSSSCG00000027147	ENSG00000153044	CENPH	CENPH
106504186	390191	ENSSSCG00000041818	ENSG00000172362		OR5B12
100522669	54905	ENSSSCG00000007549	ENSG00000073067	CYP2W1	CYP2W1
100513574	6561	ENSSSCG00000016609	ENSG00000081800	SLC13A1	SLC13A1
404692	10490	ENSSSCG00000002295	ENSG00000100568	VTI1B	VTI1B
		ENSSSCG00000045195			
100521763	9892	ENSSSCG00000004453	ENSG00000065609	SNAP91	SNAP91
100294681	26285	ENSSSCG00000012031	ENSG00000156282	CLDN17	CLDN17
100515752	55798	ENSSSCG00000033421	ENSG00000165055		METTL2B
		ENSSSCG00000000058			
110258058	442191	ENSSSCG00000031816	ENSG00000204695		OR14J1
100157723	5025	ENSSSCG00000051205	ENSG00000135124	P2RX4	P2RX4
100511620	390190	ENSSSCG00000013162	ENSG00000172365		OR5B2
100286810		ENSSSCG00000017758	ENSG00000258472	SPAG5	
100521929	66000	ENSSSCG00000011635	ENSG00000144868	TMEM108	TMEM108
733582	1040	ENSSSCG00000009231	ENSG00000163624	CDS1	CDS1
100518623	219870	ENSSSCG00000048368	ENSG00000236981		OR10G9
100738369	342346	ENSSSCG00000007940	ENSG00000205832		C16orf96
		ENSSSCG00000035697			
100520624	201780	ENSSSCG00000008823	ENSG00000145248	SLC10A4	SLC10A4
100515129	57763	ENSSSCG00000014070	ENSG00000164331	ANKRA2	ANKRA2
		ENSSSCG00000049221			
100516116	92259	ENSSSCG00000037463	ENSG00000134056	MRPS36	MRPS36
100522484	84310	ENSSSCG00000038777	ENSG00000146540	C7orf50	C7orf50
100154684		ENSSSCG00000002296	ENSG00000258466		
		ENSSSCG00000037988			
100518325	170689	ENSSSCG00000015250	ENSG00000166106	ADAMTS15	ADAMTS15
	286319	ENSSSCG00000005128	ENSG00000198680	TUSC1	TUSC1
100522105	8419	ENSSSCG00000011636	ENSG00000170819	BFSP2	BFSP2
100512331	219960	ENSSSCG00000037952	ENSG00000180475	OR10Q1	OR10Q1
574050	326340	ENSSSCG00000008824	ENSG00000182223	ZAR1	ZAR1
100739703	148304	ENSSSCG00000015613	ENSG00000162757	C1orf74	C1orf74
		ENSSSCG00000048412			
		ENSSSCG00000049896			
	403277	ENSSSCG00000038050	ENSG00000206536		OR5K3
106504094	9330	ENSSSCG00000016070	ENSG00000119041	GTF3C3	GTF3C3
		ENSSSCG00000051276			
100516460	146779	ENSSSCG00000017304	ENSG00000172421	EFCAB3	EFCAB3
		ENSSSCG00000029403			
100156225	403277	ENSSSCG00000050089	ENSG00000206536		OR5K3
		ENSSSCG00000007552			
100512046	2202	ENSSSCG00000008397	ENSG00000115380	EFEMP1	EFEMP1
		ENSSSCG00000047957			
100515474	84135	ENSSSCG00000014068	ENSG00000164338	UTP15	UTP15
100521003	2852	ENSSSCG00000026422	ENSG00000164850	GPER1	GPER1
		ENSSSCG00000043818			
397355	153	ENSSSCG00000010647	ENSG00000043591	ADRB1	ADRB1
100512630	23122	ENSSSCG00000011236	ENSG00000163539	CLASP2	CLASP2
100736626	221424	ENSSSCG00000001676	ENSG00000204052	LRRC73	LRRC73
100157439	403277	ENSSSCG00000041607	ENSG00000206536		OR5K3
100518256	26508	ENSSSCG00000038956	ENSG00000163909	HEYL	HEYL
100521185	90637	ENSSSCG00000007554	ENSG00000178381	ZFAND2A	ZFAND2A
100738728	388394	ENSSSCG00000017320	ENSG00000179673	RPRML	RPRML
100511021	1209	ENSSSCG00000003085	ENSG00000104853	CLPTM1	CLPTM1
100623607	2664	ENSSSCG00000030421	ENSG00000203879	GDI1	GDI1
100513952	170392	ENSSSCG00000010293	ENSG00000138315	OIT3	OIT3
100513044	9703	ENSSSCG00000017764	ENSG00000007202	KIAA0100	KIAA0100
		ENSSSCG00000035710			
100512784	51659	ENSSSCG00000040386	ENSG00000131153	GINS2	GINS2
		ENSSSCG00000006621			
396717	2254	ENSSSCG00000009278	ENSG00000102678	FGF9	FGF9
		ENSSSCG00000050552			
		ENSSSCG00000042395			
100154200	2547	ENSSSCG00000000059	ENSG00000196419	XRCC6	XRCC6
100153020	145226	ENSSSCG00000002297	ENSG00000139988	RDH12	RDH12
100512703	219957	ENSSSCG00000044981	ENSG00000186513	OR9Q2	OR9Q2
		ENSSSCG00000043868			
		ENSSSCG00000041205			
110255538	80342	ENSSSCG00000032721	ENSG00000009790	TRAF3IP3	TRAF3IP3
100627162	55573	ENSSSCG00000027294	ENSG00000091527	CDV3	CDV3
100516203	84618	ENSSSCG00000003662	ENSG00000116981	NT5C1A	NT5C1A
		ENSSSCG00000041865			
		ENSSSCG00000031843			
100524137	134548	ENSSSCG00000014286	ENSG00000198944	SOWAHA	SOWAHA
100519207	399979	ENSSSCG00000015252	ENSG00000120451	SNX19	SNX19
100310797	1022	ENSSSCG00000016961	ENSG00000134058	CDK7	CDK7
100156117	28981	ENSSSCG00000009818	ENSG00000122970	IFT81	IFT81
100522472	8409	ENSSSCG00000012280	ENSG00000126756	UXT	UXT
100519181	219956	ENSSSCG00000041862	ENSG00000186509	OR9Q1	OR9Q1
100522528	389432	ENSSSCG00000048240	ENSG00000203727	SAMD5	SAMD5
100523430	340260	ENSSSCG00000007555	ENSG00000164853	UNCX	UNCX
110259263	10394	ENSSSCG00000031326	ENSG00000156575		PRG3
100514966	8514	ENSSSCG00000020749	ENSG00000069424	KCNAB2	KCNAB2
397289	4825	ENSSSCG00000009232	ENSG00000163623	NKX6-1	NKX6-1
100156290	25844	ENSSSCG00000033627	ENSG00000137207	YIPF3	YIPF3
110256431	57650	ENSSSCG00000033593	ENSG00000163507	CIP2A	CIP2A
	54596	ENSSSCG00000046419	ENSG00000240563		L1TD1
		ENSSSCG00000042511			
		ENSSSCG00000047994			
100512098	29965	ENSSSCG00000007941	ENSG00000089486	CDIP1	CDIP1
100626645	11073	ENSSSCG00000021966	ENSG00000163781	TOPBP1	TOPBP1
	219954	ENSSSCG00000035278	ENSG00000172377	OR9I1	OR9I1
100523596	79778	ENSSSCG00000007557	ENSG00000164877	MICALL2	MICALL2
	5553	ENSSSCG00000051375	ENSG00000186652		PRG2
	124989	ENSSSCG00000049121	ENSG00000178852		EFCAB13
100152597	84647	ENSSSCG00000010291	ENSG00000138308	PLA2G12B	PLA2G12B
100144585	51440	ENSSSCG00000023460	ENSG00000116983	HPCAL4	HPCAL4
	54596	ENSSSCG00000051136	ENSG00000240563		L1TD1
100623668	6445	ENSSSCG00000009281	ENSG00000102683		SGCG
		ENSSSCG00000042774			
503656	5024	ENSSSCG00000029468	ENSG00000109991	P2RX3	P2RX3
100517636	25796	ENSSSCG00000013878	ENSG00000130313	PGLS	PGLS
100642182	87178	ENSSSCG00000031882	ENSG00000138035	PNPT1	PNPT1
100153830	10892	ENSSSCG00000004917	ENSG00000172175	MALT1	MALT1
100515652	64283	ENSSSCG00000028317	ENSG00000214944	ARHGEF28	ARHGEF28
	401027	ENSSSCG00000045015	ENSG00000187944	C2orf66	C2orf66
100513153	23199	ENSSSCG00000002664	ENSG00000131149	GSE1	GSE1
		ENSSSCG00000050689			
100738961	111064647	ENSSSCG00000011995	ENSG00000283434	CSNKA2IP	CSNKA2IP
		ENSSSCG00000042038			
100517478	81888	ENSSSCG00000003940	ENSG00000178922	HYI	HYI
100156168	167681	ENSSSCG00000004452	ENSG00000146250	PRSS35	PRSS35
100525671	93664	ENSSSCG00000016611	ENSG00000081803	CADPS2	CADPS2
100624907	6749	ENSSSCG00000029059	ENSG00000149136	SSRP1	SSRP1
100512348	55711	ENSSSCG00000000541	ENSG00000064763	FAR2	FAR2
414414	9533	ENSSSCG00000028007	ENSG00000171453	POLR1C	POLR1C
100518587	7150	ENSSSCG00000007355	ENSG00000198900	TOP1	TOP1
100521788	23212	ENSSSCG00000006214	ENSG00000179041	RRS1	RRS1
100511924	57407	ENSSSCG00000007943	ENSG00000153406	NMRAL1	NMRAL1
		ENSSSCG00000042784			
100523106	347344	ENSSSCG00000012283	ENSG00000197779	ZNF81	ZNF81
100155137	23126	ENSSSCG00000006622	ENSG00000143442	POGZ	POGZ
100623080	9130	ENSSSCG00000025303	ENSG00000071859	FAM50A	FAM50A
		ENSSSCG00000051587			
	124989	ENSSSCG00000017305	ENSG00000178852		EFCAB13
100524266	84803	ENSSSCG00000009233	ENSG00000138678	GPAT3	GPAT3
100037299	5033	ENSSSCG00000010292	ENSG00000122884	P4HA1	P4HA1
100155869	23503	ENSSSCG00000002298	ENSG00000072121	ZFYVE26	ZFYVE26
100152991	27351	ENSSSCG00000034265	ENSG00000100418	DESI1	DESI1
100523779	26173	ENSSSCG00000007558	ENSG00000164880	INTS1	INTS1
100037269	376497	ENSSSCG00000013879	ENSG00000130304	SLC27A1	SLC27A1
497623	5027	ENSSSCG00000009817	ENSG00000089041	P2RX7	P2RX7
100152912	134957	ENSSSCG00000004113	ENSG00000164506	STXBP5	STXBP5
100520794	285527	ENSSSCG00000008826	ENSG00000075539	FRYL	FRYL
100620753	80055	ENSSSCG00000016073	ENSG00000197121	PGAP1	PGAP1
	54596	ENSSSCG00000036856	ENSG00000240563		L1TD1
100154895	6887	ENSSSCG00000037867	ENSG00000186051	TAL2	TAL2
100624042	26278	ENSSSCG00000035493	ENSG00000151835	SACS	SACS
		ENSSSCG00000042072			
		ENSSSCG00000045423			
100517130	202243	ENSSSCG00000016963	ENSG00000183323	CCDC125	CCDC125
		ENSSSCG00000042200			
100153669	55151	ENSSSCG00000039896	ENSG00000095209	TMEM38B	TMEM38B
100144507	5912	ENSSSCG00000038366	ENSG00000181467	RAP2B	RAP2B
100621079	22989	ENSSSCG00000022175	ENSG00000144821	MYH15	MYH15
397063		ENSSSCG00000017306	ENSG00000259753	ITGB3	
		ENSSSCG00000041984			
100625663	6388	ENSSSCG00000017772	ENSG00000132581	SDF2	SDF2
100151790	5372	ENSSSCG00000000061	ENSG00000100417	PMM1	PMM1
100622609	5971	ENSSSCG00000038879	ENSG00000104856	RELB	RELB
397538	4199	ENSSSCG00000004454	ENSG00000065833	ME1	ME1
		ENSSSCG00000042052			
100516562	10450	ENSSSCG00000003664	ENSG00000084072		PPIE
	5216	ENSSSCG00000033966	ENSG00000108518		PFN1
100627428	7569	ENSSSCG00000012284	ENSG00000147118	ZNF182	ZNF182
110259265	85456	ENSSSCG00000035585	ENSG00000149115		TNKS1BP1
397480	3290	ENSSSCG00000015616	ENSG00000117594	HSD11B1	HSD11B1
100512224	57223	ENSSSCG00000008398	ENSG00000275052	PPP4R3B	PPP4R3B
100626502	574414	ENSSSCG00000046524	ENSG00000203783	PRR9	PRR9
		ENSSSCG00000033331			
		ENSSSCG00000032675			
		ENSSSCG00000044933			
100153407	27254	ENSSSCG00000000062	ENSG00000172346	CSDC2	CSDC2
396622	3163	ENSSSCG00000007942	ENSG00000103415	HMOX2	HMOX2
		ENSSSCG00000051349			
100516720	122742	ENSSSCG00000002191	ENSG00000176246		OR4L1
100415934	729201	ENSSSCG00000012285	ENSG00000171478	SPACA5	SPACA5B
		ENSSSCG00000034028			
100517459	8507	ENSSSCG00000014072	ENSG00000171617	ENC1	ENC1
100519556	50863	ENSSSCG00000015253	ENSG00000182667	NTM	NTM
100517854	6830	ENSSSCG00000017773	ENSG00000109111	SUPT6H	SUPT6H
		ENSSSCG00000045235			
	54596	ENSSSCG00000034750	ENSG00000240563		L1TD1
		ENSSSCG00000028203			
100155084	57510	ENSSSCG00000001679	ENSG00000124571	XPO5	XPO5
100152497	5335	ENSSSCG00000007356	ENSG00000124181	PLCG1	PLCG1
		ENSSSCG00000029871			
100738053	26038	ENSSSCG00000003366	ENSG00000116254	CHD5	CHD5
100521146	55504	ENSSSCG00000009283	ENSG00000127863	TNFRSF19	TNFRSF19
		ENSSSCG00000005430			
		ENSSSCG00000041680			
100525971	57232	ENSSSCG00000012286	ENSG00000221994	ZNF630	ZNF630
100157033	171568	ENSSSCG00000000063	ENSG00000100413	POLR3H	POLR3H
100736655	3914	ENSSSCG00000015618	ENSG00000196878	LAMB3	LAMB3
100626583	337880	ENSSSCG00000038131	ENSG00000182591	KRTAP11-1	KRTAP11-1
		ENSSSCG00000005432			
		ENSSSCG00000012666			
106504175	102157402	ENSSSCG00000037053	ENSG00000085231	AK6	AK6
503666	5028	ENSSSCG00000011721	ENSG00000169860	P2RY1	P2RY1
	5901	ENSSSCG00000047233	ENSG00000132341		RAN
100622514	11129	ENSSSCG00000040264	ENSG00000104859	CLASRP	CLASRP
100620331	55558	ENSSSCG00000023483	ENSG00000130827	PLXNA3	PLXNA3
100513281	55297	ENSSSCG00000024232	ENSG00000123106	CCDC91	CCDC91
100152584	115701	ENSSSCG00000004918	ENSG00000198796	ALPK2	ALPK2
100737128	23334	ENSSSCG00000003941	ENSG00000198198	SZT2	SZT2
396875	488	ENSSSCG00000034386	ENSG00000174437	ATP2A2	ATP2A2
100627608	280658	ENSSSCG00000047914	ENSG00000187754		SSX7
396958	3074	ENSSSCG00000014073	ENSG00000049860	HEXB	HEXB
	283092	ENSSSCG00000045014	ENSG00000258817		OR4C13
		ENSSSCG00000012665			
100620374	656	ENSSSCG00000037514	ENSG00000116985		BMP8B
100525472	51012	ENSSSCG00000039778	ENSG00000101166		PRELID3B
		ENSSSCG00000049799			
100621540		ENSSSCG00000032557	ENSG00000285854	LDHB	
100516998	4635	ENSSSCG00000017307	ENSG00000198336	MYL4	MYL4
100153104	5429	ENSSSCG00000001683	ENSG00000170734	POLH	POLH
100524541	139760	ENSSSCG00000012661	ENSG00000147262	GPR119	GPR119
574073	9241	ENSSSCG00000036437	ENSG00000183691	NOG	NOG
102166962	11148	ENSSSCG00000027275	ENSG00000114455	HHLA2	HHLA2
100524450	84142	ENSSSCG00000009234	ENSG00000163322	ABRAXAS1	ABRAXAS1
100515945	283092	ENSSSCG00000048930	ENSG00000258817		OR4C13
		ENSSSCG00000037812			
100158126	58499	ENSSSCG00000031592	ENSG00000148143	ZNF462	ZNF462
		ENSSSCG00000046293			
100153923	5692	ENSSSCG00000034984	ENSG00000159377	PSMB4	PSMB4
		ENSSSCG00000043332			
100515933	6880	ENSSSCG00000038615	ENSG00000273841	TAF9	TAF9
		ENSSSCG00000041891			
100155667	112611	ENSSSCG00000029129	ENSG00000013392	RWDD2A	RWDD2A
100513146	112942	ENSSSCG00000008400	ENSG00000163001	CFAP36	CFAP36
		ENSSSCG00000041060			
396999	50	ENSSSCG00000000064	ENSG00000100412	ACO2	ACO2
100624182	9093	ENSSSCG00000022874	ENSG00000103423	DNAJA3	DNAJA3
100522784	119764	ENSSSCG00000046253	ENSG00000172208		OR4X2
100627516	92745	ENSSSCG00000025981	ENSG00000017483	SLC38A5	SLC38A5
		ENSSSCG00000051169			
	403257	ENSSSCG00000031436	ENSG00000260811		OR4C45
		ENSSSCG00000043897			
		ENSSSCG00000038270			
100517185	996	ENSSSCG00000017308	ENSG00000004897	CDC27	CDC27
		ENSSSCG00000043336			
100626937	115861	ENSSSCG00000040328	ENSG00000171773	NXNL1	NXNL1
100514288	339145	ENSSSCG00000002668	ENSG00000153789	CIBAR2	CIBAR2
		ENSSSCG00000003659			
100526062	51023	ENSSSCG00000038042	ENSG00000163319	MRPS18C	MRPS18C
		ENSSSCG00000049232			
		ENSSSCG00000039282			
100156548	23051	ENSSSCG00000032566	ENSG00000174306	ZHX3	ZHX3
100622898	8270	ENSSSCG00000032959	ENSG00000196976		LAGE3
100521780	7975	ENSSSCG00000007559	ENSG00000198517	MAFK	MAFK
100156015	5238	ENSSSCG00000004456	ENSG00000013375	PGM3	PGM3
100512553	57172	ENSSSCG00000015619	ENSG00000008118	CAMK1G	CAMK1G
100519335	55081	ENSSSCG00000011941	ENSG00000114446	IFT57	IFT57
100515763	5884	ENSSSCG00000016960	ENSG00000152942	RAD17	RAD17
100154405	139741	ENSSSCG00000012648	ENSG00000123165	ACTRT1	ACTRT1
		ENSSSCG00000044152			
110255222	162979	ENSSSCG00000031166	ENSG00000170684	ZNF296	ZNF296
396996	7018	ENSSSCG00000011640	ENSG00000091513	TF	TF
100157658	64798	ENSSSCG00000049630	ENSG00000155792	DEPTOR	DEPTOR
100155148	4285	ENSSSCG00000009290	ENSG00000027001	MIPEP	MIPEP
106504089	25961	ENSSSCG00000025492	ENSG00000166321	NUDT13	NUDT13
100415933	171169	ENSSSCG00000025441	ENSG00000177202	SPACA4	SPACA4
100623139	390195	ENSSSCG00000051528	ENSG00000176495		OR5AN1
100523167	119764	ENSSSCG00000049702	ENSG00000172208		OR4X2
100517266	100130519	ENSSSCG00000032751	ENSG00000188051		TMEM221
100622500	55183	ENSSSCG00000016395	ENSG00000080345	RIF1	RIF1
100514413	54676	ENSSSCG00000001689	ENSG00000172432	GTPBP2	GTPBP2
		ENSSSCG00000045588			
100523717	256148	ENSSSCG00000034311	ENSG00000176555		OR4S1
100523956	202915	ENSSSCG00000007560	ENSG00000164855	TMEM184A	TMEM184A
100515140	9764	ENSSSCG00000002666	ENSG00000135709	KIAA0513	KIAA0513
100627643	79760	ENSSSCG00000033194	ENSG00000142252	GEMIN7	GEMIN7
100523356	119764	ENSSSCG00000045838	ENSG00000172208		OR4X2
100514366	147011	ENSSSCG00000017770	ENSG00000167525	PROCA1	PROCA1
		ENSSSCG00000031890			
100621552		ENSSSCG00000038996	ENSG00000232535		OR5H8
		ENSSSCG00000050589			
110259321	93343	ENSSSCG00000036568	ENSG00000141971	MVB12A	MVB12A
100523717	119765	ENSSSCG00000041772	ENSG00000175619	OR4B1	OR4B1
		ENSSSCG00000044782			
100155743	51434	ENSSSCG00000030222	ENSG00000196510	ANAPC7	ANAPC7
100514454	55704	ENSSSCG00000008406	ENSG00000115355	CCDC88A	CCDC88A
100622635	8273	ENSSSCG00000025766	ENSG00000126903	SLC10A3	SLC10A3
	54596	ENSSSCG00000041209	ENSG00000240563		L1TD1
100153668	5887	ENSSSCG00000005436	ENSG00000119318	RAD23B	RAD23B
100513346	100529144	ENSSSCG00000007944	ENSG00000103426		CORO7-PAM16
		ENSSSCG00000044120			
100152724	8991	ENSSSCG00000006624	ENSG00000143416	SELENBP1	SELENBP1
100622127		ENSSSCG00000041140	ENSG00000232535		OR5H8
397042	961	ENSSSCG00000011942	ENSG00000196776	CD47	CD47
100170771	64900	ENSSSCG00000007359	ENSG00000132793	LPIN3	LPIN3
	54596	ENSSSCG00000045606	ENSG00000240563		L1TD1
110261004	284352	ENSSSCG00000037056	ENSG00000104866	PPP1R37	PPP1R37
100524635	113510	ENSSSCG00000009236	ENSG00000163312	HELQ	HELQ
100517163	54802	ENSSSCG00000003667	ENSG00000043514	TRIT1	TRIT1
110260628	84844	ENSSSCG00000035082	ENSG00000100410	PHF5A	PHF5A
100524973	5795	ENSSSCG00000023709	ENSG00000149177	PTPRJ	PTPRJ
100156441	79075	ENSSSCG00000047247	ENSG00000136982	DSCC1	DSCC1
100521490	84262	ENSSSCG00000007556	ENSG00000157778	PSMG3	PSMG3
100155954	9587	ENSSSCG00000016346	ENSG00000124688	MAD2L1BP	MAD2L1BP
100431100	24140	ENSSSCG00000025599	ENSG00000068438	FTSJ1	FTSJ1
100514104	55625	ENSSSCG00000002667	ENSG00000153786	ZDHHC7	ZDHHC7
	284353	ENSSSCG00000035833	ENSG00000179846	NKPD1	NKPD1
100157153	221421	ENSSSCG00000001691	ENSG00000172426	RSPH9	RSPH9
100517638	84340	ENSSSCG00000014074	ENSG00000164347	GFM2	GFM2
		ENSSSCG00000044692			
100523141	58477	ENSSSCG00000011639	ENSG00000144867	SRPRB	SRPRB
100516404	153562	ENSSSCG00000016959	ENSG00000152939	MARVELD2	MARVELD2
100738337	4978	ENSSSCG00000037534	ENSG00000183715	OPCML	OPCML
100302088	684	ENSSSCG00000033453	ENSG00000130303	BST2	BST2
100144491	83871	ENSSSCG00000017769	ENSG00000109113	RAB34	RAB34
		ENSSSCG00000050412	ENSG00000232535		OR5H8
		ENSSSCG00000014467			
100511110	389549	ENSSSCG00000031221	ENSG00000128610	FEZF1	FEZF1
595111	9314	ENSSSCG00000005437	ENSG00000136826	KLF4	KLF4
		ENSSSCG00000035374			
100519117	90187	ENSSSCG00000007358	ENSG00000183798	EMILIN3	EMILIN3
		ENSSSCG00000015620			
100621657		ENSSSCG00000045161	ENSG00000232535		OR5H8
100157830	11319	ENSSSCG00000010295	ENSG00000122882	ECD	ECD
		ENSSSCG00000049526			
		ENSSSCG00000045661			
100154518	10094	ENSSSCG00000009821	ENSG00000111229	ARPC3	ARPC3
100517913	284058	ENSSSCG00000017310	ENSG00000120071	KANSL1	KANSL1
100154748	55168	ENSSSCG00000001692	ENSG00000096080	MRPS18A	MRPS18A
		ENSSSCG00000046415			
		ENSSSCG00000035302			
100517766	112950	ENSSSCG00000003943	ENSG00000159479	MED8	MED8
	112441426	ENSSSCG00000043358	ENSG00000273238	TMEM271	TMEM271
	110806280	ENSSSCG00000041467	ENSG00000269720	CCDC194	CCDC194
		ENSSSCG00000048973			
102157652	8379	ENSSSCG00000038766	ENSG00000002822	MAD1L1	MAD1L1
100525417	402317	ENSSSCG00000031784	ENSG00000212807		OR2A42
110260627	10766	ENSSSCG00000037958	ENSG00000183864	TOB2	TOB2
100154796	23033	ENSSSCG00000004457	ENSG00000083097	DOP1A	DOP1A
100286870	7130	ENSSSCG00000023716	ENSG00000123610	TNFAIP6	TNFAIP6
		ENSSSCG00000035706			
100522830	51560	ENSSSCG00000036503	ENSG00000154917	RAB6B	RAB6B
		ENSSSCG00000043893			
102158247	114990	ENSSSCG00000025561	ENSG00000168140	VASN	VASN
		ENSSSCG00000011237			
		ENSSSCG00000048826			
100525599	402317	ENSSSCG00000039428	ENSG00000212807		OR2A42
396951	5744	ENSSSCG00000036893	ENSG00000087494	PTHLH	PTHLH
		ENSSSCG00000048884			
110259322	83483	ENSSSCG00000037025	ENSG00000130300	PLVAP	PLVAP
100512083	23327	ENSSSCG00000004919	ENSG00000049759	NEDD4L	NEDD4L
100622467	60343	ENSSSCG00000028934	ENSG00000071889	FAM3A	FAM3A
110260633	7008	ENSSSCG00000035152	ENSG00000167074	TEF	TEF
397047	23463	ENSSSCG00000003369	ENSG00000116237	RPL22	ICMT
